id;timestamp;temperature;moisture;ph;conductivity;nitrogen;phosporus;kalium;node;real_n;real_p;real_k;real_fe;real_zn;real_cu;macro_now;micro_now;add_ma;add_mi;need_ma;need_mi
612;2025-05-21 23.31.58;25,6;91,3;3,6;171,0;30,0;22,0;25,0;1;56,2;41,2;46,8;14,0;12,0;12,3;144,1;38,3;143,9;-30,3;1;0
613;2025-05-21 23.32.05;25,7;91,7;3,6;170,0;35,0;21,0;34,0;1;65,5;39,3;63,6;14,1;12,0;12,2;168,5;38,3;119,5;-30,3;1;0
617;2025-05-21 23.32.35;25,6;91,3;3,6;171,0;39,0;23,0;27,0;1;73,0;43,1;50,5;14,0;12,0;12,3;166,6;38,3;121,4;-30,3;1;0
618;2025-05-21 23.32.43;25,6;91,0;3,6;171,0;34,0;26,0;27,0;1;63,6;48,7;50,5;14,0;11,9;12,3;162,9;38,2;125,1;-30,2;1;0
621;2025-05-21 23.33.04;25,6;91,5;3,6;171,0;35,0;17,0;21,0;1;65,5;31,8;39,3;14,1;12,0;12,3;136,7;38,3;151,3;-30,3;1;0
622;2025-05-21 23.33.11;25,6;91,5;3,6;171,0;37,0;11,0;34,0;1;69,3;20,6;63,6;14,1;12,0;12,3;153,5;38,3;134,5;-30,3;1;0
624;2025-05-21 23.33.27;25,6;91,5;3,6;171,0;39,0;12,0;22,0;1;73,0;22,5;41,2;14,1;12,0;12,3;136,7;38,3;151,3;-30,3;1;0
626;2025-05-21 23.33.42;25,6;91,7;3,6;171,0;27,0;15,0;23,0;1;50,5;28,1;43,1;14,1;12,0;12,3;121,7;38,4;166,3;-30,4;1;0
628;2025-05-21 23.33.57;25,6;91,8;3,6;171,0;24,0;16,0;23,0;1;44,9;30,0;43,1;14,1;12,0;12,3;117,9;38,4;170,1;-30,4;1;0
642;2025-05-21 23.35.40;25,5;91,8;3,6;170,0;31,0;19,0;27,0;1;58,0;35,6;50,5;14,1;12,0;12,2;144,1;38,4;143,9;-30,4;1;0
649;2025-05-21 23.36.31;25,6;91,3;3,6;171,0;23,0;13,0;21,0;1;43,1;24,3;39,3;14,0;12,0;12,3;106,7;38,3;181,3;-30,3;1;0
650;2025-05-21 23.36.39;25,6;91,0;3,6;170,0;32,0;12,0;30,0;1;59,9;22,5;56,2;14,0;11,9;12,2;138,5;38,1;149,5;-30,1;1;0
657;2025-05-21 23.37.31;25,5;91,5;3,7;171,0;30,0;24,0;28,0;1;56,2;44,9;52,4;14,0;11,9;12,2;153,5;38,2;134,5;-30,2;1;0
661;2025-05-21 23.38.01;25,6;91,3;3,7;171,0;34,0;11,0;33,0;1;63,6;20,6;61,8;14,0;11,9;12,2;146,0;38,1;142,0;-30,1;1;0
671;2025-05-21 23.39.16;25,5;91,5;3,6;170,0;36,0;20,0;31,0;1;67,4;37,4;58,0;14,1;12,0;12,2;162,9;38,3;125,1;-30,3;1;0
677;2025-05-21 23.39.59;25,6;90,9;3,7;171,0;27,0;20,0;22,0;1;50,5;37,4;41,2;13,9;11,9;12,2;129,2;38,0;158,8;-30,0;1;0
693;2025-05-21 23.41.59;25,6;91,7;3,6;171,0;35,0;12,0;33,0;1;65,5;22,5;61,8;14,1;12,0;12,3;149,8;38,4;138,2;-30,4;1;0
699;2025-05-21 23.42.43;25,6;91,0;3,6;170,0;35,0;25,0;30,0;1;65,5;46,8;56,2;14,0;11,9;12,2;168,5;38,1;119,5;-30,1;1;0
702;2025-05-21 23.43.04;25,6;91,0;3,6;171,0;35,0;26,0;30,0;1;65,5;48,7;56,2;14,0;11,9;12,3;170,4;38,2;117,6;-30,2;1;0
707;2025-05-21 23.43.41;25,6;91,0;3,6;170,0;33,0;29,0;32,0;1;61,8;54,3;59,9;14,0;11,9;12,2;176,0;38,1;112,0;-30,1;1;0
709;2025-05-21 23.43.55;25,6;91,0;3,6;171,0;39,0;12,0;21,0;1;73,0;22,5;39,3;14,0;11,9;12,3;134,8;38,2;153,2;-30,2;1;0
723;2025-05-21 23.45.36;25,6;90,9;3,6;171,0;39,0;25,0;30,0;1;73,0;46,8;56,2;14,0;11,9;12,3;176,0;38,2;112,0;-30,2;1;0
724;2025-05-21 23.45.43;25,6;91,0;3,6;171,0;25,0;11,0;24,0;1;46,8;20,6;44,9;14,0;11,9;12,3;112,3;38,2;175,7;-30,2;1;0
726;2025-05-21 23.46.05;25,6;91,0;3,6;170,0;24,0;20,0;20,0;1;44,9;37,4;37,4;14,0;11,9;12,2;119,8;38,1;168,2;-30,1;1;0
740;2025-05-21 23.47.47;25,5;91,3;3,6;170,0;36,0;17,0;27,0;1;67,4;31,8;50,5;14,0;12,0;12,2;149,8;38,2;138,2;-30,2;1;0
741;2025-05-21 23.47.54;25,6;90,9;3,6;171,0;31,0;20,0;29,0;1;58,0;37,4;54,3;14,0;11,9;12,3;149,8;38,2;138,2;-30,2;1;0
744;2025-05-21 23.48.16;25,5;91,5;3,6;171,0;35,0;26,0;27,0;1;65,5;48,7;50,5;14,1;12,0;12,3;164,7;38,3;123,3;-30,3;1;0
745;2025-05-21 23.48.23;25,5;91,2;3,6;170,0;34,0;21,0;20,0;1;63,6;39,3;37,4;14,0;11,9;12,2;140,4;38,2;147,6;-30,2;1;0
747;2025-05-21 23.48.39;25,5;90,9;3,6;171,0;30,0;24,0;24,0;1;56,2;44,9;44,9;14,0;11,9;12,3;146,0;38,2;142,0;-30,2;1;0
748;2025-05-21 23.48.46;25,5;91,5;3,6;170,0;27,0;25,0;22,0;1;50,5;46,8;41,2;14,1;12,0;12,2;138,5;38,3;149,5;-30,3;1;0
752;2025-05-21 23.49.16;25,6;91,0;3,6;170,0;32,0;17,0;22,0;1;59,9;31,8;41,2;14,0;11,9;12,2;132,9;38,1;155,1;-30,1;1;0
753;2025-05-21 23.49.23;25,5;90,9;3,6;171,0;33,0;27,0;29,0;1;61,8;50,5;54,3;14,0;11,9;12,3;166,6;38,2;121,4;-30,2;1;0
759;2025-05-21 23.50.09;25,5;91,3;3,6;170,0;38,0;22,0;33,0;1;71,1;41,2;61,8;14,0;12,0;12,2;174,1;38,2;113,9;-30,2;1;0
760;2025-05-21 23.50.16;25,5;91,8;3,6;171,0;32,0;10,0;26,0;1;59,9;18,7;48,7;14,1;12,0;12,3;127,3;38,4;160,7;-30,4;1;0
763;2025-05-21 23.50.38;25,5;91,3;3,6;171,0;37,0;16,0;21,0;1;69,3;30,0;39,3;14,0;12,0;12,3;138,5;38,3;149,5;-30,3;1;0
764;2025-05-21 23.50.46;25,5;91,0;3,6;171,0;38,0;11,0;28,0;1;71,1;20,6;52,4;14,0;11,9;12,3;144,1;38,2;143,9;-30,2;1;0
766;2025-05-21 23.51.01;25,5;91,5;3,6;171,0;36,0;16,0;32,0;1;67,4;30,0;59,9;14,1;12,0;12,3;157,2;38,3;130,8;-30,3;1;0
769;2025-05-21 23.51.23;25,6;90,6;3,6;171,0;29,0;24,0;23,0;1;54,3;44,9;43,1;13,9;11,9;12,2;142,3;38,1;145,7;-30,1;1;0
784;2025-05-21 23.53.16;25,6;91,2;3,5;171,0;37,0;21,0;30,0;1;69,3;39,3;56,2;14,1;12,0;12,3;164,7;38,5;123,3;-30,5;1;0
791;2025-05-21 23.54.07;25,6;91,3;3,5;170,0;35,0;20,0;24,0;1;65,5;37,4;44,9;14,1;12,0;12,3;147,9;38,4;140,1;-30,4;1;0
794;2025-05-21 23.54.30;25,5;90,9;3,5;171,0;35,0;13,0;34,0;1;65,5;24,3;63,6;14,1;12,0;12,3;153,5;38,4;134,5;-30,4;1;0
796;2025-05-21 23.54.45;25,5;91,3;3,4;171,0;24,0;12,0;23,0;1;44,9;22,5;43,1;14,2;12,1;12,4;110,4;38,7;177,6;-30,7;1;0
798;2025-05-21 23.55.00;25,5;91,3;3,4;171,0;33,0;19,0;29,0;1;61,8;35,6;54,3;14,2;12,1;12,4;151,6;38,7;136,4;-30,7;1;0
801;2025-05-21 23.55.22;25,5;91,3;3,4;170,0;28,0;27,0;22,0;1;52,4;50,5;41,2;14,2;12,1;12,3;144,1;38,6;143,9;-30,6;1;0
803;2025-05-21 23.55.37;25,5;90,6;3,4;171,0;28,0;21,0;24,0;1;52,4;39,3;44,9;14,1;12,0;12,3;136,7;38,5;151,3;-30,5;1;0
810;2025-05-21 23.56.27;25,5;91,0;3,4;170,0;31,0;22,0;29,0;1;58,0;41,2;54,3;14,2;12,0;12,3;153,5;38,5;134,5;-30,5;1;0
816;2025-05-21 23.57.10;25,5;91,0;3,7;171,0;36,0;27,0;32,0;1;67,4;50,5;59,9;13,9;11,9;12,2;177,8;38,0;110,2;-30,0;1;0
826;2025-05-21 23.58.24;25,6;91,0;4,0;171,0;31,0;16,0;24,0;1;58,0;30,0;44,9;13,6;11,7;12,1;132,9;37,4;155,1;-29,4;1;0
847;2025-05-22 00.01.00;25,5;91,0;4,1;171,0;34,0;19,0;32,0;1;63,6;35,6;59,9;13,5;11,7;12,0;159,1;37,2;128,9;-29,2;1;0
848;2025-05-22 00.01.08;25,5;91,0;4,1;170,0;39,0;28,0;31,0;1;73,0;52,4;58,0;13,5;11,6;12,0;183,5;37,1;104,5;-29,1;1;0
851;2025-05-22 00.01.31;25,5;91,3;4,1;171,0;38,0;12,0;25,0;1;71,1;22,5;46,8;13,6;11,7;12,0;140,4;37,3;147,6;-29,3;1;0
853;2025-05-22 00.01.47;25,5;91,0;4,1;170,0;37,0;27,0;23,0;1;69,3;50,5;43,1;13,5;11,6;12,0;162,9;37,1;125,1;-29,1;1;0
860;2025-05-22 00.02.39;25,5;91,0;4,1;171,0;38,0;25,0;36,0;1;71,1;46,8;67,4;13,5;11,7;12,0;185,3;37,2;102,7;-29,2;1;0
862;2025-05-22 00.02.54;25,5;91,2;4,1;170,0;24,0;21,0;20,0;1;44,9;39,3;37,4;13,6;11,7;12,0;121,7;37,2;166,3;-29,2;1;0
865;2025-05-22 00.03.17;25,5;91,3;4,0;170,0;55,0;45,0;60,0;1;103,0;84,2;112,3;13,7;11,7;12,0;299,5;37,4;-11,5;-29,4;0;0
869;2025-05-22 00.03.47;25,4;90,6;4,0;170,0;56,0;40,0;62,0;1;104,8;74,9;116,1;13,6;11,7;12,0;295,8;37,2;-7,8;-29,2;0;0
875;2025-05-22 00.04.33;25,5;91,2;4,1;171,0;57,0;42,0;60,0;1;106,7;78,6;112,3;13,6;11,7;12,0;297,6;37,3;-9,6;-29,3;0;0
877;2025-05-22 00.04.48;25,5;91,2;4,1;170,0;56,0;43,0;60,0;1;104,8;80,5;112,3;13,6;11,7;12,0;297,6;37,2;-9,6;-29,2;0;0
878;2025-05-22 00.04.56;25,5;91,3;4,1;170,0;58,0;40,0;61,0;1;108,6;74,9;114,2;13,6;11,7;12,0;297,6;37,2;-9,6;-29,2;0;0
880;2025-05-22 00.05.11;25,4;91,3;4,1;170,0;57,0;45,0;59,0;1;106,7;84,2;110,4;13,6;11,7;12,0;301,4;37,2;-13,4;-29,2;0;0
883;2025-05-22 00.05.34;25,4;90,7;4,1;170,0;58,0;44,0;57,0;1;108,6;82,4;106,7;13,5;11,6;12,0;297,6;37,1;-9,6;-29,1;0;0
884;2025-05-22 00.05.41;25,4;91,0;4,0;170,0;55,0;45,0;49,0;1;103,0;84,2;91,7;13,6;11,7;12,0;278,9;37,3;9,1;-29,3;1;0
889;2025-05-22 00.06.18;25,4;90,6;4,0;171,0;38,0;20,0;26,0;1;71,1;37,4;48,7;13,6;11,7;12,1;157,2;37,3;130,8;-29,3;1;0
890;2025-05-22 00.06.25;25,4;91,0;4,0;171,0;39,0;19,0;28,0;1;73,0;35,6;52,4;13,6;11,7;12,1;161,0;37,4;127,0;-29,4;1;0
893;2025-05-22 00.06.48;25,5;91,0;4,0;170,0;32,0;25,0;24,0;1;59,9;46,8;44,9;13,6;11,7;12,0;151,6;37,3;136,4;-29,3;1;0
899;2025-05-22 00.07.33;25,5;90,9;4,0;171,0;24,0;14,0;22,0;1;44,9;26,2;41,2;13,6;11,7;12,1;112,3;37,4;175,7;-29,4;1;0
900;2025-05-22 00.07.41;25,5;91,3;4,0;170,0;36,0;29,0;32,0;1;67,4;54,3;59,9;13,7;11,7;12,0;181,6;37,4;106,4;-29,4;1;0
901;2025-05-22 00.07.48;25,4;91,0;4,0;170,0;35,0;17,0;30,0;1;65,5;31,8;56,2;13,6;11,7;12,0;153,5;37,3;134,5;-29,3;1;0
907;2025-05-22 00.08.33;25,5;91,3;4,0;170,0;28,0;14,0;25,0;1;52,4;26,2;46,8;13,7;11,7;12,0;125,4;37,4;162,6;-29,4;1;0
913;2025-05-22 00.09.18;25,5;90,7;4,0;170,0;39,0;26,0;38,0;1;73,0;48,7;71,1;13,6;11,7;12,0;192,8;37,3;95,2;-29,3;1;0
915;2025-05-22 00.09.33;25,5;90,6;4,1;171,0;39,0;24,0;22,0;1;73,0;44,9;41,2;13,5;11,6;12,0;159,1;37,1;128,9;-29,1;1;0
916;2025-05-22 00.09.41;25,5;91,0;4,1;170,0;36,0;24,0;33,0;1;67,4;44,9;61,8;13,5;11,6;12,0;174,1;37,1;113,9;-29,1;1;0
921;2025-05-22 00.10.17;25,5;91,0;4,1;171,0;31,0;23,0;24,0;1;58,0;43,1;44,9;13,5;11,7;12,0;146,0;37,2;142,0;-29,2;1;0
925;2025-05-22 00.10.45;25,5;91,0;4,1;171,0;31,0;29,0;29,0;1;58,0;54,3;54,3;13,5;11,7;12,0;166,6;37,2;121,4;-29,2;1;0
927;2025-05-22 00.11.01;25,5;90,9;4,1;170,0;34,0;12,0;23,0;1;63,6;22,5;43,1;13,5;11,6;12,0;129,2;37,1;158,8;-29,1;1;0
928;2025-05-22 00.11.08;25,5;90,6;4,1;170,0;29,0;15,0;25,0;1;54,3;28,1;46,8;13,5;11,6;12,0;129,2;37,0;158,8;-29,0;1;0
930;2025-05-22 00.11.23;25,5;90,7;4,1;170,0;38,0;14,0;23,0;1;71,1;26,2;43,1;13,5;11,6;12,0;140,4;37,1;147,6;-29,1;1;0
932;2025-05-22 00.11.39;25,4;91,0;4,1;171,0;28,0;26,0;26,0;1;52,4;48,7;48,7;13,5;11,7;12,0;149,8;37,2;138,2;-29,2;1;0
933;2025-05-22 00.11.46;25,5;90,7;4,1;171,0;37,0;28,0;26,0;1;69,3;52,4;48,7;13,5;11,6;12,0;170,4;37,1;117,6;-29,1;1;0
935;2025-05-22 00.12.01;25,5;91,5;4,0;170,0;38,0;21,0;22,0;1;71,1;39,3;41,2;13,7;11,7;12,0;151,6;37,5;136,4;-29,5;1;0
939;2025-05-22 00.12.31;25,5;91,2;4,0;170,0;38,0;20,0;23,0;1;71,1;37,4;43,1;13,7;11,7;12,0;151,6;37,4;136,4;-29,4;1;0
940;2025-05-22 00.12.38;25,5;90,6;4,0;170,0;33,0;11,0;25,0;1;61,8;20,6;46,8;13,6;11,7;12,0;129,2;37,2;158,8;-29,2;1;0
955;2025-05-22 00.14.31;25,5;90,6;4,0;170,0;37,0;27,0;31,0;1;69,3;50,5;58,0;13,6;11,7;12,0;177,8;37,2;110,2;-29,2;1;0
960;2025-05-22 00.15.08;25,5;91,0;4,0;170,0;31,0;24,0;26,0;1;58,0;44,9;48,7;13,6;11,7;12,0;151,6;37,3;136,4;-29,3;1;0
964;2025-05-22 00.15.38;25,5;91,3;3,9;170,0;39,0;20,0;33,0;1;73,0;37,4;61,8;13,8;11,8;12,1;172,2;37,6;115,8;-29,6;1;0
968;2025-05-22 00.16.08;25,4;91,2;3,9;171,0;39,0;26,0;35,0;1;73,0;48,7;65,5;13,8;11,8;12,1;187,2;37,7;100,8;-29,7;1;0
973;2025-05-22 00.16.45;25,4;91,0;3,9;171,0;27,0;21,0;25,0;1;50,5;39,3;46,8;13,7;11,8;12,1;136,7;37,6;151,3;-29,6;1;0
974;2025-05-22 00.16.53;25,4;90,7;3,9;170,0;32,0;17,0;31,0;1;59,9;31,8;58,0;13,7;11,7;12,1;149,8;37,5;138,2;-29,5;1;0
975;2025-05-22 00.17.00;25,4;91,0;3,9;170,0;29,0;23,0;28,0;1;54,3;43,1;52,4;13,7;11,8;12,1;149,8;37,5;138,2;-29,5;1;0
977;2025-05-22 00.17.15;25,4;91,0;3,9;170,0;29,0;10,0;23,0;1;54,3;18,7;43,1;13,7;11,8;12,1;116,1;37,5;171,9;-29,5;1;0
983;2025-05-22 00.18.00;25,4;90,6;3,9;170,0;31,0;14,0;30,0;1;58,0;26,2;56,2;13,7;11,7;12,1;140,4;37,4;147,6;-29,4;1;0
990;2025-05-22 00.18.53;25,4;90,4;3,9;170,0;34,0;18,0;26,0;1;63,6;33,7;48,7;13,6;11,7;12,0;146,0;37,4;142,0;-29,4;1;0
992;2025-05-22 00.19.08;25,4;90,9;3,9;170,0;38,0;22,0;34,0;1;71,1;41,2;63,6;13,7;11,7;12,1;176,0;37,5;112,0;-29,5;1;0
998;2025-05-22 00.19.53;25,4;91,0;3,9;170,0;35,0;11,0;34,0;1;65,5;20,6;63,6;13,7;11,8;12,1;149,8;37,5;138,2;-29,5;1;0
999;2025-05-22 00.20.00;25,4;90,9;3,9;170,0;36,0;15,0;35,0;1;67,4;28,1;65,5;13,7;11,7;12,1;161,0;37,5;127,0;-29,5;1;0
1000;2025-05-22 00.20.07;25,4;91,2;3,9;170,0;35,0;23,0;26,0;1;65,5;43,1;48,7;13,8;11,8;12,1;157,2;37,6;130,8;-29,6;1;0
1008;2025-05-22 00.21.07;25,4;91,0;3,9;170,0;37,0;18,0;24,0;1;69,3;33,7;44,9;13,7;11,8;12,1;147,9;37,5;140,1;-29,5;1;0
1012;2025-05-22 00.21.38;25,4;91,0;3,9;170,0;33,0;10,0;24,0;1;61,8;18,7;44,9;13,7;11,8;12,1;125,4;37,5;162,6;-29,5;1;0
1016;2025-05-22 00.22.07;25,4;91,2;3,8;170,0;38,0;21,0;24,0;1;71,1;39,3;44,9;13,8;11,8;12,1;155,4;37,8;132,6;-29,8;1;0
2;2025-05-21 22.16.37;15,0;15,0;4,0;60,0;29,0;24,2;22,6;2;54,2;45,3;42,3;2,2;2,5;3,0;141,8;7,8;146,2;0,2;1;1
6;2025-05-21 22.17.07;15,0;15,0;4,0;60,0;26,7;29,9;21,2;2;50,0;56,0;39,6;2,2;2,5;3,0;145,6;7,8;142,4;0,2;1;1
9;2025-05-21 22.17.30;14,0;15,0;4,0;60,0;33,8;30,0;20,2;2;63,2;56,1;37,9;2,2;2,5;3,0;157,2;7,8;130,8;0,2;1;1
10;2025-05-21 22.17.37;15,0;15,0;4,0;60,0;33,6;26,5;16,2;2;62,9;49,7;30,3;2,2;2,5;3,0;142,9;7,8;145,1;0,2;1;1
12;2025-05-21 22.17.52;15,0;15,0;4,0;60,0;29,8;24,2;22,8;2;55,7;45,3;42,6;2,2;2,5;3,0;143,6;7,8;144,4;0,2;1;1
13;2025-05-21 22.17.59;15,0;15,0;4,0;60,0;25,1;25,4;23,0;2;47,0;47,6;43,1;2,2;2,5;3,0;137,7;7,8;150,3;0,2;1;1
16;2025-05-21 22.18.21;15,0;15,0;4,0;60,0;27,1;20,1;16,2;2;50,7;37,6;30,3;2,2;2,5;3,0;118,7;7,8;169,3;0,2;1;1
18;2025-05-21 22.18.36;15,0;15,0;4,0;60,0;29,1;22,2;20,9;2;54,6;41,5;39,1;2,2;2,5;3,0;135,2;7,8;152,8;0,2;1;1
19;2025-05-21 22.18.43;15,0;15,0;4,0;60,0;31,0;27,2;23,5;2;58,1;50,9;43,9;2,2;2,5;3,0;152,9;7,8;135,1;0,2;1;1
25;2025-05-21 22.19.27;15,0;15,0;4,0;60,0;34,7;21,0;17,5;2;65,0;39,3;32,8;2,2;2,5;3,0;137,1;7,8;150,9;0,2;1;1
27;2025-05-21 22.19.42;15,0;15,0;4,0;60,0;28,6;23,5;17,2;2;53,5;44,0;32,3;2,2;2,5;3,0;129,8;7,8;158,2;0,2;1;1
28;2025-05-21 22.19.49;15,0;15,0;4,0;60,0;32,4;21,9;17,7;2;60,7;41,0;33,2;2,2;2,5;3,0;134,9;7,8;153,1;0,2;1;1
29;2025-05-21 22.19.56;15,0;15,0;4,0;60,0;27,2;21,6;22,1;2;50,9;40,5;41,4;2,2;2,5;3,0;132,8;7,8;155,2;0,2;1;1
30;2025-05-21 22.20.03;15,0;15,0;4,0;60,0;28,9;25,7;16,5;2;54,0;48,2;30,8;2,2;2,5;3,0;133,0;7,8;155,0;0,2;1;1
37;2025-05-21 22.20.54;26,8;92,2;4,1;173,0;31,8;27,0;23,2;2;59,6;50,6;43,4;13,7;11,8;12,2;153,5;37,7;134,5;-29,7;1;0
38;2025-05-21 22.21.01;26,9;92,4;4,1;173,0;33,6;28,9;17,8;2;63,0;54,0;33,4;13,7;11,8;12,2;150,4;37,8;137,6;-29,8;1;0
40;2025-05-21 22.21.15;26,9;92,3;4,1;173,0;32,6;26,2;22,8;2;61,0;49,1;42,7;13,7;11,8;12,2;152,8;37,7;135,2;-29,7;1;0
43;2025-05-21 22.21.37;26,9;92,5;4,1;173,0;30,2;27,1;23,1;2;56,5;50,8;43,3;13,8;11,8;12,2;150,6;37,8;137,4;-29,8;1;0
54;2025-05-21 22.22.59;26,9;92,5;4,1;173,0;32,1;29,5;15,9;2;60,0;55,1;29,7;13,8;11,8;12,2;144,9;37,8;143,1;-29,8;1;0
63;2025-05-21 22.24.06;26,9;92,2;4,1;173,0;34,2;23,0;18,0;2;64,0;43,0;33,7;13,7;11,8;12,2;140,7;37,7;147,3;-29,7;1;0
66;2025-05-21 22.24.29;26,9;92,1;4,1;172,0;29,9;21,3;20,5;2;56,0;39,8;38,5;13,7;11,8;12,1;134,2;37,6;153,8;-29,6;1;0
75;2025-05-21 22.25.36;26,8;92,5;4,1;173,0;26,2;26,3;21,3;2;49,1;49,3;39,9;13,8;11,8;12,2;138,2;37,8;149,8;-29,8;1;0
82;2025-05-21 22.26.29;26,8;92,1;4,1;172,0;32,8;25,0;15,7;2;61,5;46,8;29,4;13,7;11,8;12,1;137,6;37,6;150,4;-29,6;1;0
85;2025-05-21 22.26.52;26,7;92,2;4,1;173,0;28,9;29,7;24,8;2;54,1;55,6;46,4;13,7;11,8;12,2;156,1;37,7;131,9;-29,7;1;0
90;2025-05-21 22.27.29;26,7;92,4;4,0;173,0;34,1;28,2;15,8;2;63,8;52,8;29,5;13,8;11,9;12,2;146,1;38,0;141,9;-30,0;1;0
91;2025-05-21 22.27.37;26,7;92,0;4,0;172,0;34,1;28,0;16,3;2;63,7;52,4;30,5;13,8;11,8;12,2;146,7;37,8;141,3;-29,8;1;0
93;2025-05-21 22.27.52;26,7;92,1;4,0;172,0;27,3;27,7;22,0;2;51,1;51,8;41,2;13,8;11,8;12,2;144,2;37,8;143,8;-29,8;1;0
94;2025-05-21 22.27.59;26,7;92,0;4,0;172,0;26,9;20,3;22,9;2;50,4;38,1;42,9;13,8;11,8;12,2;131,4;37,8;156,6;-29,8;1;0
95;2025-05-21 22.28.06;26,7;92,5;4,0;172,0;27,1;21,2;23,4;2;50,7;39,6;43,8;13,9;11,9;12,2;134,1;37,9;153,9;-29,9;1;0
104;2025-05-21 22.29.14;26,7;92,4;4,2;172,0;29,4;29,8;16,4;2;55,1;55,9;30,7;13,6;11,8;12,1;141,6;37,5;146,4;-29,5;1;0
108;2025-05-21 22.29.44;26,7;92,2;4,1;172,0;29,7;20,4;17,5;2;55,6;38,2;32,7;13,7;11,8;12,1;126,6;37,6;161,4;-29,6;1;0
126;2025-05-21 22.31.59;26,6;92,2;4,0;172,0;31,0;25,5;22,0;2;58,0;47,7;41,1;13,8;11,9;12,2;146,8;37,8;141,2;-29,8;1;0
134;2025-05-21 22.32.59;26,6;92,2;4,0;172,0;30,6;25,6;24,9;2;57,2;48,0;46,5;13,8;11,8;12,2;151,7;37,8;136,3;-29,8;1;0
139;2025-05-21 22.33.37;26,5;92,2;4,0;172,0;27,0;20,4;15,7;2;50,5;38,3;29,4;13,8;11,9;12,2;118,2;37,8;169,8;-29,8;1;0
145;2025-05-21 22.34.22;26,6;92,4;4,0;172,0;28,6;25,7;21,9;2;53,5;48,0;41,0;13,8;11,9;12,2;142,5;37,9;145,5;-29,9;1;0
150;2025-05-21 22.35.00;26,5;92,2;4,0;172,0;28,1;20,8;24,9;2;52,7;38,9;46,6;13,8;11,8;12,2;138,1;37,8;149,9;-29,8;1;0
152;2025-05-21 22.35.15;26,5;92,6;4,0;172,0;31,3;29,6;18,3;2;58,5;55,4;34,2;13,9;11,9;12,2;148,1;37,9;139,9;-29,9;1;0
155;2025-05-21 22.35.39;26,5;92,0;4,1;172,0;33,7;26,8;20,4;2;63,0;50,2;38,2;13,7;11,8;12,1;151,3;37,6;136,7;-29,6;1;0
158;2025-05-21 22.36.00;26,5;92,1;4,0;172,0;30,2;20,4;16,4;2;56,6;38,1;30,7;13,8;11,8;12,2;125,5;37,8;162,5;-29,8;1;0
160;2025-05-21 22.36.15;26,5;92,2;4,0;172,0;55,0;45,0;60,0;2;103,0;84,2;112,3;13,8;11,9;12,2;299,5;37,8;-11,5;-29,8;0;0
161;2025-05-21 22.36.23;26,5;92,0;4,1;172,0;56,0;40,0;62,0;2;104,8;74,9;116,1;13,7;11,8;12,1;295,8;37,6;-7,8;-29,6;0;0
167;2025-05-21 22.37.09;26,4;92,5;4,0;172,0;57,0;42,0;60,0;2;106,7;78,6;112,3;13,9;11,9;12,2;297,6;37,9;-9,6;-29,9;0;0
171;2025-05-21 22.37.38;26,5;92,4;4,0;172,0;56,0;43,0;60,0;2;104,8;80,5;112,3;13,8;11,9;12,2;297,6;37,9;-9,6;-29,9;0;0
172;2025-05-21 22.37.46;26,5;92,3;4,0;172,0;58,0;40,0;61,0;2;108,6;74,9;114,2;13,8;11,9;12,2;297,6;37,9;-9,6;-29,9;0;0
176;2025-05-21 22.38.15;26,5;92,3;4,0;172,0;57,0;45,0;59,0;2;106,7;84,2;110,4;13,8;11,9;12,2;301,4;37,9;-13,4;-29,9;0;0
183;2025-05-21 22.39.07;26,4;92,0;4,0;172,0;58,0;44,0;57,0;2;108,6;82,4;106,7;13,8;11,8;12,2;297,6;37,8;-9,6;-29,8;0;0
186;2025-05-21 22.39.30;26,4;92,3;4,0;172,0;55,0;45,0;49,0;2;103,0;84,2;91,7;13,8;11,9;12,2;278,9;37,9;9,1;-29,9;1;0
199;2025-05-21 22.41.08;26,4;92,4;4,0;172,0;28,9;24,4;24,7;2;54,0;45,6;46,2;13,8;11,9;12,2;145,8;37,9;142,2;-29,9;1;0
201;2025-05-21 22.41.23;26,4;92,2;4,0;172,0;29,3;21,7;18,0;2;54,8;40,5;33,7;13,8;11,8;12,2;129,1;37,8;158,9;-29,8;1;0
203;2025-05-21 22.41.37;26,4;92,3;4,0;172,0;28,2;24,0;24,4;2;52,7;44,9;45,6;13,8;11,9;12,2;143,2;37,9;144,8;-29,9;1;0
206;2025-05-21 22.41.59;26,3;92,3;4,0;172,0;32,1;24,6;24,7;2;60,1;46,1;46,1;13,8;11,9;12,2;152,4;37,8;135,6;-29,8;1;0
211;2025-05-21 22.42.36;26,4;92,6;4,0;172,0;28,7;28,4;17,6;2;53,7;53,1;32,9;13,9;11,9;12,2;139,8;37,9;148,2;-29,9;1;0
213;2025-05-21 22.42.51;15,0;15,0;4,0;60,0;25,3;27,6;17,9;2;47,4;51,7;33,5;2,2;2,5;3,0;132,6;7,8;155,4;0,2;1;1
214;2025-05-21 22.42.58;15,0;15,0;4,0;60,0;27,1;26,4;19,4;2;50,7;49,4;36,3;2,2;2,5;3,0;136,4;7,8;151,6;0,2;1;1
216;2025-05-21 22.43.13;14,0;15,0;4,0;60,0;28,8;23,7;15,3;2;53,9;44,4;28,7;2,2;2,5;3,0;126,9;7,8;161,1;0,2;1;1
